,,,"0,  SMILE","eco-indicator 99, (H,A):ecosystem quality:total","1,  AtomNum_no_H","2,  AtomNum_H","3,  BalabanJ","4,  BertzCT","5,  Ipc","6,  HallKierAlpha","7,  Kappa1","8,  Kappa2","9,  Kappa3","10,  Chi0","11,  Chi0n","12,  Chi0v","13,  Chi1","14,  Chi1n","15,  Chi1v","16,  Chi2n","17,  Chi2v","18,  Chi3n","19,  Chi3v","20,  Chi4n","21,  Chi4v","22,  MolLogP","23,  MolMR","24,  MolWt","25,  ExactMolWt","26,  HeavyAtomCount","27,  HeavyAtomMolWt","28,  NHOHCount","29,  NOCount","30,  NumHAcceptors","31,  NumHDonors","32,  NumHeteroatoms","33,  NumRotatableBonds","34,  NumValenceElectrons","35,  CalcNumAmideBonds","36,  CalcNumAromaticRings","37,  CalcNumRings","38,  CalcNumSaturatedRings","39,  CalcNumAliphaticRings","40,  CalcNumAromaticCarbocycles","41,  CalcNumAromaticHeterocycles","42,  CalcNumHeterocycles","43,  CalcNumSaturatedCarbocycles","44,  CalcNumSaturatedHeterocycles","45,  CalcNumAliphaticCarbocycles","46,  CalcNumAliphaticHeterocycles","47,  RingCount","48,  FractionCSP3","49,  CalcNumSpiroAtoms","50,  CalcNumBridgeheadAtoms","51,  TPSA","52,  LabuteASA","53,  PEOE_VSA1","54,  PEOE_VSA2","55,  PEOE_VSA3","56,  PEOE_VSA4","57,  PEOE_VSA5","58,  PEOE_VSA6","59,  PEOE_VSA7","60,  PEOE_VSA8","61,  PEOE_VSA9","62,  PEOE_VSA10","63,  PEOE_VSA11","64,  PEOE_VSA12","65,  PEOE_VSA13","66,  PEOE_VSA14","67,  SMR_VSA1","68,  SMR_VSA2","69,  SMR_VSA3","70,  SMR_VSA4","71,  SMR_VSA5","72,  SMR_VSA6","73,  SMR_VSA7","74,  SMR_VSA8","75,  SMR_VSA9","76,  SMR_VSA10","77,  SlogP_VSA1","78,  SlogP_VSA2","79,  SlogP_VSA3","80,  SlogP_VSA4","81,  SlogP_VSA5","82,  SlogP_VSA6","83,  SlogP_VSA7","84,  SlogP_VSA8","85,  SlogP_VSA9","86,  SlogP_VSA10","87,  SlogP_VSA11","88,  SlogP_VSA12","89,  EState_VSA1","90,  EState_VSA2","91,  EState_VSA3","92,  EState_VSA4","93,  EState_VSA5","94,  EState_VSA6","95,  EState_VSA7","96,  EState_VSA8","97,  EState_VSA9","98,  EState_VSA10","99,  EState_VSA11","100,  VSA_EState1","101,  VSA_EState2","102,  VSA_EState3","103,  VSA_EState4","104,  VSA_EState5","105,  VSA_EState6","106,  VSA_EState7","107,  VSA_EState8","108,  VSA_EState9","109,  VSA_EState10","110,  CalcPBF","111,  CalcPMI1","112,  CalcPMI2","113,  CalcPMI3","114,  CalcNPR1","115,  CalcNPR2","116,  CalcRadiusOfGyration","117,  CalcInertialShapeFactor","118,  CalcEccentricity","119,  CalcAsphericity","120,  CalcSpherocityIndex","121,  CalcNumHBA","122,  CalcNumHBD","123,  CalcNumLipinskiHBA","124,  CalcNumLipinskiHBD","125,  NumRadicalElectrons"
15585,glycerine//[RoW] esterification of palm oil,C(C(CO)O)O,OCC(O)CO,0.17043665,6,8,2.754184786,25.21928095,19.80026906,-0.12,5.88,3.084918033,2.137731959,4.991563832,3.333204618,3.333204618,2.808060412,1.707151003,1.707151003,1.018971878,1.018971878,0.421498206,0.421498206,0.057735027,0.057735027,-1.6681,20.1784,92.094,92.04734412,6,84.03,3,3,3,3,3,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60.69,35.85183651,15.31958218,0,0,0,0,0,0,0,13.21376393,6.103966388,0,0,0,0,15.31958218,0,0,0,6.103966388,13.21376393,0,0,0,0,0,34.6373125,0,0,0,0,0,0,0,0,0,0,6.103966388,13.21376393,0,0,0,0,0,0,15.31958218,0,0,0,0,0,0,0,0,0,0,22.33333333,0,0,21.81523267,114.0093495,135.8245822,0.160613288,0.839386712,1.27137014,0.038477092,0.987017412,0.595550022,0,3,3,3,3,0
11570,glycine//[RoW] glycine production,C(C(=O)O)N,NCC(=O)O,0.028965186,5,5,2.847378923,42.91260938,9.651484454,-0.57,4.43,1.72154519,3.43,4.28445705,2.639918936,2.639918936,2.27005561,1.189532624,1.189532624,0.597862688,0.597862688,0.174620426,0.174620426,0,0,-0.9703,16.6902,75.067,75.0320284,5,70.027,3,3,2,2,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,63.32,29.39983969,10.84019487,4.794537184,0,0,0,0,0,0,6.544756406,0,0,0,0,5.969305288,9.901064579,0,0,5.733667477,0,6.544756406,0,0,0,5.969305288,5.733667477,17.62058909,4.794537184,0,0,0,0,0,0,0,0,0,5.969305288,6.544756406,0,0,0,0,0,5.733667477,5.106527395,4.794537184,0,0,0,0,0,0,0,0,0,20.16666667,0,0,22.90675238,56.8844397,79.79119208,0.287083722,0.712916278,1.067443055,0.031122538,0.957905495,0.386000025,0,2,2,3,3,0
11571,glyoxal//[RoW] glyoxal production,C(=O)C=O,O=CC=O,0.010539974,4,2,2.732050808,25.01955001,6.854752972,-0.66,3.34,2.34,1.34,3.414213562,1.971197119,1.971197119,1.914213562,0.804737854,0.804737854,0.272165527,0.272165527,0.055555556,0.055555556,0,0,-0.6158,12.128,58.036,58.0054793,4,56.02,0,2,2,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.14,23.42723734,0,9.589074368,0,0,0,0,0,0,0,0,12.57232105,0,0,0,9.589074368,0,0,0,0,0,0,0,0,12.57232105,0,12.57232105,9.589074368,0,0,0,0,0,0,0,0,0,0,12.57232105,0,0,0,0,0,0,9.589074368,0,0,0,0,0,0,0,0,0,0,18,0,0,2.418822174,59.58391197,62.00273414,0.039011541,0.960988459,1.052043914,0.397296035,0.99923876,0.887531079,0,2,0,2,0,0
11572,glyphosate//[RoW] glyphosate production,C(C(=O)O)NCP(=O)(O)O,O=C(O)CNCP(=O)(O)O,0.066961028,10,8,3.38633764,162.2759985,81.23839911,-0.42,9.58,3.67627999,7.58,8.198670613,5.019564525,5.913991716,4.416502219,2.387193067,4.18479697,1.643313314,3.288909465,0.594000203,1.229549158,0.308477982,0.711568473,-1.2042,32.5496,169.073,169.014009,10,161.009,4,6,3,4,7,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,106.86,57.02616121,14.8933506,14.67637407,0,0,0,0,0,0,12.83060122,0,0,0,0,13.56506761,24.25293607,0,5.316788604,0,0,12.83060122,0,0,0,13.56506761,5.316788604,33.6932571,9.359585469,0,0,0,0,0,0,0,0,7.595762327,26.39566883,0,0,0,0,0,0,5.316788604,14.8933506,9.359585469,0,0,0,0,0,0,0,0,10.05175076,29.92047147,0,0,53.89718351,492.1783308,546.0755143,0.09869914,0.90130086,1.841625312,0.016722597,0.99511732,0.733127141,0,3,4,6,4,0
14808,"hexafluoroethane//[GLO] hexafluoroethane production, from fluorination of tetrafluoroethane",C(C(F)(F)F)(F)(F)F,FC(F)(F)C(F)(F)F,0.072503218,8,0,4.020391543,61.509775,21.30605883,-0.42,7.58,1.527837526,1.589976038,7,3.267786838,3.267786838,3.25,1.383893419,1.383893419,0.995518138,0.995518138,0.321428571,0.321428571,0,0,2.111,12.11,138.01,137.9904193,8,138.01,0,0,0,0,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.09740556,0,0,0,26.34249029,0,0,0,0,0,0,0,0,0,12.35259703,26.34249029,0,0,0,12.35259703,0,0,0,0,0,0,12.35259703,0,0,0,0,0,0,0,26.34249029,0,0,12.35259703,0,0,0,0,0,0,0,0,26.34249029,0,0,0,0,0,0,0,0,62.625,-12.125,0,0,75.98865529,110.4945881,186.4832434,0.407482484,0.592517516,1.162424163,0.007797447,0.913213023,0.275678472,0,0,0,0,0,0
4559,hydrazine sulfate//[GLO] hydrazine sulfate production,NN.OS(=O)(=O)O,NN.O=S(=O)(O)O,0.040810526,7,6,0,92.85820232,13.60964047,-0.21,9.921009715,3.962711572,1885.898844,6.5,3.273872601,4.090369182,3,1.031815038,2.428778448,0.447833437,1.343500311,0,0,0,0,-1.834,22.5522,130.125,130.0048277,7,124.077,6,6,4,4,7,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.64,40.66193112,0,20.79084029,0,8.417796984,0,0,0,0,0,0,0,0,0,10.39900058,17.52329673,0,0,11.68534054,0,0,0,0,0,10.39900058,11.68534054,17.52329673,10.39900058,0,0,0,0,0,0,0,0,0,10.39900058,0,0,0,0,0,0,11.68534054,17.52329673,0,0,0,0,0,0,0,0,0,31.58333333,8,-4.666666667,0,37.22219576,336.5069907,373.7291865,0.099596706,0.900403294,1.735532959,0.024189956,0.995027887,0.730968394,0,4,4,6,6,0
11729,hydrazine//[RoW] hydrazine production,NN,NN,0.086619491,2,4,1,0,2,-0.08,1.92,0.92,-14.58,2,1.154700538,1.154700538,1,0.333333333,0.333333333,0,0,0,0,0,0,-1.1812,8.3748,32.046,32.03744813,2,28.014,4,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.04,13.02422633,0,11.68534054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68534054,0,0,0,0,0,0,11.68534054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.68534054,0,0,0,0,0,0,0,0,0,0,0,8,0,0,-1.42E-16,7.004405806,7.004405806,-2.03E-17,1,0.500032333,0,1,1,0,2,2,2,4,0
11730,"hydrochloric acid, without water, in 30% solution state//[RoW] hydrochloric acid production, from the reaction of hydrogen with chlorine",Cl,Cl,0.008953729,1,1,0,0,0,0.29,1.29,1.738275862,10.08310345,0,0.40824829,1.224744871,0,0,0,0,0,0,0,0,0,0.4218,7.248,36.461,35.97667771,1,35.453,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.52157101,0,0,0,0,12.40703316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.40703316,0,0,0,0,0,0,0,0,0,0,0,12.40703316,0,12.40703316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11732,hydrogen cyanide//[RoW] hydrogen cyanide production,C#N,C#N,0.005543781,2,1,3,6.754887502,2,-0.51,1.49,0.49,-4.470784314,2,1.024563865,1.024563865,1,0.25819889,0.25819889,0,0,0,0,0,0,0.13978,6.67,27.026,27.01089903,2,26.018,0,1,1,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.79,13.13183071,0,0,5.261891555,0,0,0,0,6.57213689,0,0,0,0,0,0,0,5.261891555,0,0,0,0,0,0,6.57213689,0,0,0,0,11.83402844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57213689,5.261891555,0,0,0,0,0,0,0,0,0,0,10,0,0,-1.79E-16,6.465933438,6.465933438,-2.78E-17,1,0.498515493,0,1,1,-1.08E-16,1,0,1,0,0
10623,hydrogen fluoride//[RoW] hydrogen fluoride production,F,F,0.026816454,1,1,0,0,0,-0.07,0.93,-16.35571429,-61.21285714,0,0.40824829,0.40824829,0,0,0,0,0,0,0,0,0,0.1525,2.503,20.006,20.00622825,1,18.998,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.097140724,0,4.704396382,0,0,0,0,0,0,0,0,0,0,0,0,4.704396382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.704396382,0,0,0,4.704396382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11733,"hydrogen peroxide, without water, in 50% solution state//[RoW] hydrogen peroxide production, product in 50% solution state",OO,OO,0.016534513,2,2,1,0,2,-0.08,1.92,0.92,-14.58,2,0.894427191,0.894427191,1,0.2,0.2,0,0,0,0,0,0,0.0174,5.2576,34.014,34.0054793,2,31.998,2,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.46,11.89207173,0,10.51447079,0,0,0,0,0,0,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51447079,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8.000534625,8.000534625,0,1,0.500032333,0,1,1,0,2,2,2,2,0
11734,hydrogen sulfide//[RoW] hydrogen sulfide production,S,S,0.004671397,1,2,0,0,0,0.35,1.35,1.207142857,7.778571429,0,0.5,1.5,0,0,0,0,0,0,0,0,0,0.1128,10.381,34.083,33.98772106,1,32.067,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.56133221,0,0,0,13.49569335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.49569335,0,0,0,0,0,0,0,0,0,0,0,13.49569335,0,13.49569335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15498,"hydrogen, liquid//[RoW] potassium hydroxide production",[HH],[H][H],0.026527664,2,0,1,0,2,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0.246,2.114,2.016,2.015650064,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.454395108,0,0,0,0,0,0,0,2.969596739,0,0,0,0,0,0,2.969596739,0,0,0,0,0,0,0,0,0,0,0,0,0,2.969596739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.969596739,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.504,0.504,0,1,0.5,0,1,1,0,0,0,0,0,0
11739,hydroquinone//[RoW] hydroquinone production,C1=CC(=CC=C1O)O,Oc1ccc(O)cc1,0.020673135,8,6,3.032455532,145.3883389,70.79892376,-1.18,4.966627566,1.738120536,0.904141896,5.983127663,4.203828268,4.203828268,3.7876937,2.268580801,2.268580801,1.516397779,1.516397779,0.849709243,0.849709243,0.452632399,0.452632399,1.0978,29.7716,110.112,110.0367794,8,104.064,2,2,2,2,2,0,42,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,40.46,47.01987062,10.21305479,0,0,0,0,0,24.26546827,0,0,11.49902367,0,0,0,0,10.21305479,0,0,0,0,0,24.26546827,0,11.49902367,0,0,10.21305479,0,0,0,24.26546827,0,0,0,0,11.49902367,0,0,11.49902367,0,0,24.26546827,0,0,0,10.21305479,0,0,0,0,0,0,0,0,0,0,23.33333333,0,0,36.03089075,164.025,200.0558907,0.180104123,0.819895877,1.386517688,0.02275536,0.983647551,0.557000116,0,2,2,2,2,0
11740,hydroxylamine//[RoW] hydroxylamine production,NO,NO,0.11685729,2,3,1,2,2,-0.08,1.92,0.92,-14.58,2,1.024563865,1.024563865,1,0.25819889,0.25819889,0,0,0,0,0,0,-0.6657,5.9739,33.03,33.02146372,2,30.006,3,2,2,2,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.25,12.46247186,5.207253025,0,5.896975471,0,0,0,0,0,0,0,0,0,0,0,5.207253025,0,0,5.896975471,0,0,0,0,0,0,5.896975471,5.207253025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.896975471,5.207253025,0,0,0,0,0,0,0,0,0,0,10,0,0,1.80E-16,7.46940538,7.46940538,2.40E-17,1,0.498929247,0,1,1,0,2,2,2,3,0
11741,imidazole//[RoW] imidazole production,C1=CN=CN1,c1c[nH]cn1,0.022605943,5,4,3.125,61.36993061,22.88643539,-0.79,2.447529691,0.884556113,0.26516218,3.535533906,2.679264403,2.679264403,2.5,1.427081382,1.427081382,0.760575175,0.760575175,0.405898139,0.405898139,0.215165741,0.215165741,0.4097,18.5877,68.079,68.03744813,5,64.047,1,2,1,1,2,0,26,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,28.68,29.86021152,4.983978521,0,4.983978521,0,0,0,0,12.39368714,6.327320075,0,0,0,0,0,0,0,9.967957042,0,0,0,18.72100722,0,0,0,0,9.967957042,0,0,0,18.72100722,0,0,0,0,0,0,0,0,0,0,0,18.72100722,0,9.967957042,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,21.98600995,24.33929031,46.32530026,0.474600485,0.525399515,0.850471423,0.023896993,0.880201329,0.251935406,0,1,1,2,1,0
11775,"indium tin oxide powder, nanoscale, for sputtering target//[RoW] indium tin oxide powder production, nanoscale, for sputtering target",O.[In].[Sn],O.[In].[Sn],2.1509306,3,2,0,4.754887502,0,1.628831169,22.97485211,9.452354724,3.628831169,0,1.577350269,7.727085312,0,0,0,0,0,0,0,0,0,-1.5863,15.1218,251.544,252.8166374,3,249.528,2,1,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,54.83581883,5.476191836,0,0,0,0,0,0,49.7508883,0,0,0,0,0,0,5.476191836,0,0,0,0,0,0,0,0,49.7508883,0,55.22708013,0,0,0,0,0,0,0,0,0,0,0,55.22708013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.49788556,554.6665286,638.1644141,0.130840711,0.869159289,1.599214242,0.010409357,0.991403403,0.658835742,0,0,0,1,2,7
11773,indium//[RoW] indium production,[In],[In],21.622494,1,0,0,0,0,0.87012987,1.87012987,0.019383601,1.467144796,0,0.577350269,3.872983346,0,0,0,0,0,0,0,0,0,-0.3808,5.754,114.818,114.903878,1,114.818,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.27658255,0,0,0,0,0,0,0,25.84330857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.84330857,0,25.84330857,0,0,0,0,0,0,0,0,0,0,0,25.84330857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11791,iodine//[RoW] iodine production,II,II,0.017726049,2,0,1,0,2,1.46,3.46,2.46,0.144931507,2,0.755928946,5.070925528,1,0.142857143,6.428571429,0,0,0,0,0,0,1.7714,28.04,253.808,253.808946,2,253.808,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.93454135,0,0,0,0,0,0,0,37.23175901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.23175901,0,0,0,0,0,0,0,0,0,0,0,37.23175901,0,0,0,0,0,0,0,37.23175901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.452,63.452,0,1,0.5,0,1,1,0,0,0,0,0,0
10624,"iron (III) chloride, without water, in 40% solution state//[RoW] iron (III) chloride production, product in 40% solution state",Cl[Fe](Cl)Cl,Cl[Fe](Cl)Cl,0.008922584,4,0,2.323790008,8,3.245112498,1.389480519,5.389480519,2.617297911,10.02386493,3.577350269,1.48744681,4.859418231,1.732050808,0.400891863,4.958758485,0.151522882,5.622703613,0,0,0,0,2.066,17.559,162.204,160.8414955,4,162.204,0,0,0,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5934857,0,0,0,0,0,0,0,0,0,0,0,0,0,41.45988555,11.16586209,0,0,0,0,0,0,0,0,30.29402346,0,0,11.16586209,0,0,0,0,0,0,0,0,30.29402346,11.16586209,0,0,0,0,0,0,0,30.29402346,0,0,0,0,0,0,0,0,0,0,0,13.33333333,0,53.17638704,53.17950001,106.355887,0.499985365,0.500014635,0.809748192,0.009402945,0.866033853,0.250000001,0,0,0,0,0,0
11794,iron sulfate//[RoW] iron sulfate production,[O-]S(=O)(=O)[O-].[Fe+2],O=S(=O)([O-])[O-].[Fe+2],0.002640412,6,0,0,90.71649287,3.609640474,0.389480519,9.632369002,2.543560416,332.435909,4.5,2.394794843,4.315476007,2,0.666666667,2,0.40824829,1.224744871,0,0,0,0,-1.3405,10.4746,151.908,151.886667,6,151.908,0,4,4,0,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.26,45.60180282,9.105499747,8.417796984,0,0,0,0,0,10.39900058,0,0,0,0,0,17.06867815,34.59197488,0,0,0,0,0,0,0,0,10.39900058,0,17.52329673,27.46767873,0,0,0,0,0,0,0,0,0,10.39900058,17.06867815,0,0,0,0,0,0,17.52329673,0,0,0,0,0,0,0,0,0,34.08333333,0,-5.166666667,0,31.998,102.628095,134.626095,0.237680518,0.762319482,0.941400233,0.023823973,0.971343385,0.456434532,0,4,0,4,0,0
4649,iron(II) chloride//[GLO] iron(II) chloride production,Cl[Fe]Cl,Cl[Fe]Cl,0.002618272,3,0,1.632993162,2.754887502,2.754887502,1.099480519,4.099480519,3.099480519,3.099480519,2.707106781,1.109482337,3.725524812,1.414213562,0.267261242,3.30583899,0.050507627,1.874234538,0,0,0,0,1.3765,11.706,126.751,125.8726429,3,126.751,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.71702315,0,0,0,0,0,0,0,0,0,0,0,0,0,33.32948308,13.13346744,0,0,0,0,0,0,0,0,20.19601564,0,0,13.13346744,0,0,0,0,0,0,0,0,20.19601564,0,13.13346744,0,0,0,0,0,0,20.19601564,0,0,0,0,0,0,0,0,0,0,0,9.722222222,0,7.810087435,53.17638705,60.98647448,0.128062616,0.871937384,0.69365108,0.111642461,0.991766085,0.665012254,0,0,0,0,0,0
11797,"iron(III) sulfate, without water, in 12.5% iron solution state//[RoW] iron(III) sulfate production, without water, in 12.5% iron solution state",[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Fe+3].[Fe+3],O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],0.00671218,17,0,-4.00E-08,340.6558969,175.6252855,0.648961039,30.57621395,11.72327283,8483.274818,13.5,6.830831138,11.48869005,6,2,6,1.224744871,3.674234614,0,0,0,0,-4.019,31.4238,399.879,399.7250634,17,399.879,0,12,12,0,17,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.78,117.4728327,27.31649924,25.25339095,0,0,0,0,0,31.19700174,0,0,0,0,0,34.1373563,86.7072465,0,0,0,0,0,0,0,0,31.19700174,0,52.5698902,65.33435805,0,0,0,0,0,0,0,0,0,31.19700174,34.1373563,0,0,0,0,0,0,52.5698902,0,0,0,0,0,0,0,0,0,102.25,0,-15.5,0,120.4637952,2345.739796,2466.203591,0.048845844,0.951154156,2.483419942,0.007895768,0.998806329,0.860620218,0,12,0,12,0,0
13516,isobutanol//[RoW] hydroformylation of propylene,CC(C)CO,CC(C)CO,0.01088998,5,10,2.539538861,17.60964047,9.651484454,-0.04,4.96,2.212525253,3.96,4.28445705,3.731670646,3.731670646,2.27005561,1.879176595,1.879176595,1.576421036,1.576421036,0.365148372,0.365148372,0,0,0.6347,21.9238,74.123,74.07316494,5,64.043,1,1,1,1,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.23,32.62831112,5.106527395,0,0,0,0,13.8474744,5.917906046,6.606881965,0,0,0,0,0,0,5.106527395,0,0,5.917906046,13.8474744,6.606881965,0,0,0,0,0,11.71340936,0,5.917906046,13.8474744,0,0,0,0,0,0,0,0,0,12.52478801,0,0,0,13.8474744,0,5.106527395,0,0,0,0,0,0,0,0,0,0,12.83333333,0,0,18.0165,54.02405455,72.04055455,0.250088303,0.749911697,1.060602606,0.041623606,0.968223033,0.43736757,0,1,1,1,1,0
11799,isobutyl acetate//[RoW] isobutyl acetate production,CC(C)COC(=O)C,CC(=O)OCC(C)C,0.017194732,8,12,3.050078292,76.59772061,40.33920395,-0.53,7.47,3.469267037,5.47,6.568914101,5.600953631,5.600953631,3.625897658,2.759872254,2.759872254,2.196432708,2.196432708,0.619929799,0.619929799,0.284020691,0.284020691,1.2055,31.471,116.16,116.0837296,8,104.064,0,2,2,0,2,2,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0,0,26.3,49.83902893,4.736862954,4.794537184,0,0,0,13.8474744,5.917906046,6.9237372,6.606881965,0,0,0,0,5.969305288,9.531400138,0,0,5.917906046,20.7712116,6.606881965,0,0,0,5.969305288,0,12.57618725,9.531400138,5.917906046,20.7712116,0,0,0,0,0,0,0,0,5.969305288,12.52478801,0,6.9237372,0,13.8474744,4.736862954,0,4.794537184,0,0,0,0,0,0,0,0,0,21,0,0,40.0819024,213.4858573,253.5677597,0.158071761,0.841928239,1.560977917,0.021005197,0.987427627,0.600744761,0,2,0,2,0,0
11800,isohexane//[RoW] isohexane production,CCCC(C)C,CCCC(C)C,0.007760214,6,14,2.627214848,21.21928095,14.83446686,0,6,3.2,4,4.991563832,4.991563832,4.991563832,2.77005561,2.77005561,2.77005561,2.182521985,2.182521985,0.866025404,0.866025404,0.577350269,0.577350269,2.4425,29.746,86.178,86.10955045,6,72.066,0,0,0,0,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.5639616,0,0,0,0,0,33.61285484,5.917906046,0,0,0,0,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,5.917906046,33.61285484,0,0,0,0,0,0,0,0,0,0,5.917906046,12.84164325,0,0,20.7712116,0,0,0,0,0,0,0,0,0,0,0,10.33333333,0,0,18.904976,99.20440178,118.1093778,0.160063294,0.839936706,1.280197522,0.044429398,0.987106753,0.596670893,0,0,0,0,0,0
11802,isopropanol//[RoW] isopropanol production,CC(C)O,CC(C)O,0.006423252,4,8,2.323790008,8,3.245112498,-0.04,3.96,1.297837838,1128.96,3.577350269,3.024563865,3.024563865,1.732050808,1.412899428,1.412899428,1.093748049,1.093748049,0,0,0,0,0.3871,17.3548,60.096,60.05751488,4,52.032,1,1,1,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.23,26.26336901,5.106527395,0,0,0,0,0,13.8474744,6.103966388,0,0,0,0,0,0,5.106527395,0,0,0,19.95144079,0,0,0,0,0,0,11.21049378,0,0,13.8474744,0,0,0,0,0,0,0,0,6.103966388,0,0,0,13.8474744,0,0,5.106527395,0,0,0,0,0,0,0,0,0,0,11.33333333,0,0,18.01623503,21.69788823,39.71412327,0.453648062,0.546351938,0.873649494,0.030325533,0.891180922,0.256445507,0,1,1,1,1,0
11803,isopropyl acetate//[RoW] isopropyl acetate production,CC(C)OC(=O)C,CC(=O)OC(C)C,0.014505545,7,10,3.126006652,66.48040588,19.09358393,-0.53,6.47,2.61092148,5.47,5.86180732,4.89384685,4.89384685,3.125897658,2.298651089,2.298651089,1.658187544,1.658187544,0.401665913,0.401665913,0.331927305,0.331927305,0.9579,26.902,102.133,102.0680796,7,92.053,0,2,2,0,2,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,26.3,43.47408681,4.736862954,4.794537184,0,0,0,0,13.8474744,6.9237372,6.103966388,0,0,0,0,5.969305288,9.531400138,0,0,0,26.87517799,0,0,0,0,5.969305288,0,12.07327168,9.531400138,0,20.7712116,0,0,0,0,0,0,0,0,12.07327168,0,0,6.9237372,0,13.8474744,4.736862954,0,4.794537184,0,0,0,0,0,0,0,0,0,19.5,0,0,37.18523915,111.0974761,148.2827152,0.250772581,0.749227419,1.269188977,0.020148517,0.968046028,0.43634292,0,2,0,2,0,0
